local_id,terminal_code,name_vi,loai_hinh,parent_code,valid_from,valid_to,wikidata_qid,qid_status,match_status,candidate_qids,match_notes
w-8052119-base,30715,Xã Vọng Đông,Xã,894,,2025-06-30,,,deferred-historical,,
w-8052121-base,30718,Xã Vĩnh Khánh,Xã,894,,2025-06-30,,,deferred-historical,,
w-8052123-base,30721,Xã Thoại Giang,Xã,894,,2025-06-30,,,deferred-historical,,
w-8052125-base,30727,Xã Vọng Thê,Xã,894,,2025-06-30,,,deferred-historical,,
w-8070101-base,28249,Phường 5,Phường,815,,2025-06-30,,,deferred-historical,,
w-8070103-base,28252,Phường 4,Phường,815,,2025-06-30,,,deferred-historical,,
w-8070105-base,28255,Phường 7,Phường,815,,2024-10-31,,,deferred-historical,,
w-8070107-base,28258,Phường 3,Phường,815,,2024-10-31,,,deferred-historical,,
w-8070109-base,28261,Phường 1,Phường,815,,2025-06-30,,,deferred-historical,,
w-8070111-base,28264,Phường 2,Phường,815,,2025-06-30,,,deferred-historical,,
w-8070113-base,28267,Phường 8,Phường,815,,2024-10-31,,,deferred-historical,,
w-8070115-base,28270,Phường 6,Phường,815,,2025-06-30,,,deferred-historical,,
w-8070117-base,28282,Xã Đạo Thạnh,Xã,815,,2025-06-30,,,deferred-historical,,
w-8070119-base,28285,Xã Trung An,Xã,815,,2025-06-30,,,deferred-historical,,
w-8070121-base,28288,Xã Mỹ Phong,Xã,815,,2025-06-30,,,deferred-historical,,
w-8070123-base,28291,Xã Tân Mỹ Chánh,Xã,815,,2025-06-30,,,deferred-historical,,
w-8070125-base,28279,Phường Tân Long,Phường,815,,2025-06-30,,,deferred-historical,,
w-8070301-base,28294,Phường 3,Phường,816,,2024-04-30,,,deferred-historical,,
w-8070303-base,28297,Phường 2,Phường,816,,2025-06-30,,,deferred-historical,,
w-8070305-base,28300,Phường 1,Phường,816,,2025-06-30,,,deferred-historical,,
w-8070307-base,28303,Phường 1,Phường,816,,2024-04-30,,,deferred-historical,,
w-8070309-base,28309,Phường Long Hưng,Phường,816,,2025-06-30,,,deferred-historical,,
w-8070311-base,28312,Phường Long Thuận,Phường,816,,2025-06-30,,,deferred-historical,,
w-8070313-base,28315,Phường Long Chánh,Phường,816,,2025-06-30,,,deferred-historical,,
w-8070315-base,28318,Phường Long Hòa,Phường,816,,2025-06-30,,,deferred-historical,,
w-8070501-base,28321,Thị trấn Mỹ Phước,Thị trấn,818,,2025-06-30,,,deferred-historical,,
w-8070503-base,28324,Xã Tân Hòa Đông,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070505-base,28327,Xã Thạnh Tân,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070507-base,28330,Xã Thạnh Mỹ,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070509-base,28333,Xã Thạnh Hoà,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070511-base,28336,Xã Phú Mỹ,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070513-base,28339,Xã Tân Hòa Thành,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070515-base,28342,Xã Hưng Thạnh,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070517-base,28345,Xã Tân Lập 1,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070519-base,28348,Xã Tân Hòa Tây,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070521-base,28351,Xã Mỹ Phước,Xã,818,,2020-01-31,,,deferred-historical,,
w-8070523-base,28354,Xã Tân Lập 2,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070525-base,28357,Xã Phước Lập,Xã,818,,2025-06-30,,,deferred-historical,,
w-8070701-base,28519,Thị trấn Tân Hiệp,Thị trấn,821,,2025-06-30,,,deferred-historical,,
w-8070703-base,28522,Xã Tân Hội Đông,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070705-base,28525,Xã Tân Hương,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070707-base,28528,Xã Tân Lý Đông,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070709-base,28531,Xã Tân Lý Tây,Xã,821,,2024-10-31,,,deferred-historical,,
w-8070711-base,28534,Xã Thân Cửu Nghĩa,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070713-base,28537,Xã Tam Hiệp,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070715-base,28540,Xã Điềm Hy,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070717-base,28543,Xã Nhị Bình,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070719-base,28546,Xã Dưỡng Điềm,Xã,821,,2024-10-31,,,deferred-historical,,
w-8070721-base,28549,Xã Đông Hòa,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070723-base,28552,Xã Long Định,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070725-base,28555,Xã Hữu Đạo,Xã,821,,2024-10-31,,,deferred-historical,,
w-8070727-base,28558,Xã Long An,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070729-base,28561,Xã Long Hưng,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070731-base,28564,Xã Bình Trưng,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070733-base,28567,Xã Phước Thạnh,Xã,815,,2025-06-30,,,deferred-historical,,
w-8070735-base,28570,Xã Thạnh Phú,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070737-base,28573,Xã Bàn Long,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070739-base,28576,Xã Vĩnh Kim,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070741-base,28579,Xã Bình Đức,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070743-base,28582,Xã Song Thuận,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070745-base,28585,Xã Kim Sơn,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070747-base,28588,Xã Phú Phong,Xã,821,,2025-06-30,,,deferred-historical,,
w-8070749-base,28591,Xã Thới Sơn,Xã,815,,2025-06-30,,,deferred-historical,,
w-8070901-base,28435,Phường 1,Phường,817,,2025-06-30,,,deferred-historical,,
w-8070903-base,28438,Xã Thạnh Lộc,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070905-base,28441,Xã Mỹ Thành Bắc,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070907-base,28444,Xã Phú Cường,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070909-base,28447,Xã Mỹ Phước Tây,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070911-base,28450,Xã Mỹ Hạnh Đông,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070913-base,28453,Xã Mỹ Hạnh Trung,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070915-base,28456,Xã Mỹ Thành Nam,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070917-base,28459,Xã Tân Phú,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070919-base,28462,Xã Tân Bình,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070921-base,28465,Xã Phú Nhuận,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070923-base,28468,Xã Tân Hội,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070925-base,28471,Thị trấn Bình Phú,Thị trấn,820,,2025-06-30,,,deferred-historical,,
w-8070927-base,28474,Phường Nhị Mỹ,Phường,817,,2025-06-30,,,deferred-historical,,
w-8070929-base,28477,Xã Nhị Quý,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070931-base,28480,Xã Thanh Hòa,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070933-base,28483,Xã Phú Quý,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070935-base,28486,Xã Long Khánh,Xã,817,,2025-06-30,,,deferred-historical,,
w-8070937-base,28489,Xã Cẩm Sơn,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070939-base,28492,Xã Phú An,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070941-base,28495,Xã Mỹ Long,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070943-base,28498,Xã Long Tiên,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070945-base,28501,Xã Hiệp Đức,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070947-base,28504,Xã Long Trung,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070949-base,28507,Xã Hội Xuân,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070951-base,28510,Xã Tân Phong,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070953-base,28513,Xã Tam Bình,Xã,820,,2025-06-30,,,deferred-historical,,
w-8070955-base,28516,Xã Ngũ Hiệp,Xã,820,,2025-06-30,,,deferred-historical,,
w-8071101-base,28594,Thị trấn Chợ Gạo,Thị trấn,822,,2025-06-30,,,deferred-historical,,
w-8071103-base,28597,Xã Trung Hòa,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071105-base,28600,Xã Hòa Tịnh,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071107-base,28603,Xã Mỹ Tịnh An,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071109-base,28606,Xã Tân Bình Thạnh,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071111-base,28609,Xã Phú Kiết,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071113-base,28612,Xã Lương Hòa Lạc,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071115-base,28615,Xã Thanh Bình,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071117-base,28618,Xã Quơn Long,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071119-base,28621,Xã Bình Phục Nhứt,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071121-base,28624,Xã Đăng Hưng Phước,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071123-base,28627,Xã Tân Thuận Bình,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071125-base,28630,Xã Song Bình,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071127-base,28633,Xã Bình Phan,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071129-base,28636,Xã Long Bình Điền,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071131-base,28639,Xã An Thạnh Thủy,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071133-base,28642,Xã Xuân Đông,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071135-base,28645,Xã Hòa Định,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071137-base,28648,Xã Bình Ninh,Xã,822,,2025-06-30,,,deferred-historical,,
w-8071301-base,28360,Thị trấn Cái Bè,Thị trấn,819,,2025-06-30,,,deferred-historical,,
w-8071303-base,28363,Xã Hậu Mỹ Bắc B,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071305-base,28366,Xã Hậu Mỹ Bắc A,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071307-base,28369,Xã Mỹ Trung,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071309-base,28372,Xã Hậu Mỹ Trinh,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071311-base,28375,Xã Hậu Mỹ Phú,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071313-base,28378,Xã Mỹ Tân,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071315-base,28381,Xã Mỹ Lợi B,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071317-base,28384,Xã Thiện Trung,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071319-base,28387,Xã Mỹ Hội,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071321-base,28393,Xã Hậu Thành,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071323-base,28396,Xã Mỹ Lợi A,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071325-base,28399,Xã Hòa Khánh,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071327-base,28402,Xã Thiện Trí,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071329-base,28405,Xã Mỹ Đức Đông,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071331-base,28408,Xã Mỹ Đức Tây,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071333-base,28411,Xã Đông Hòa Hiệp,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071335-base,28414,Xã An Thái Đông,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071337-base,28417,Xã Tân Hưng,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071339-base,28420,Xã Mỹ Lương,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071341-base,28423,Xã Tân Thanh,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071343-base,28426,Xã An Thái Trung,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071345-base,28429,Xã An Hữu,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071347-base,28432,Xã Hòa Hưng,Xã,819,,2025-06-30,,,deferred-historical,,
w-8071501-base,28651,Thị trấn Vĩnh Bình,Thị trấn,823,,2025-06-30,,,deferred-historical,,
w-8071503-base,28654,Xã Đồng Sơn,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071505-base,28657,Xã Bình Phú,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071507-base,28660,Xã Đồng Thạnh,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071509-base,28663,Xã Thành Công,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071511-base,28666,Xã Bình Nhì,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071513-base,28669,Xã Yên Luông,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071515-base,28672,Xã Thạnh Trị,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071517-base,28675,Xã Thạnh Nhựt,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071519-base,28678,Xã Long Vĩnh,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071521-base,28681,Xã Bình Tân,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071523-base,28684,Xã Vĩnh Hựu,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071525-base,28687,Xã Long Bình,Xã,823,,2025-06-30,,,deferred-historical,,
w-8071527-base,28690,Xã Tân Thới,Xã,825,,2025-06-30,,,deferred-historical,,
w-8071529-base,28693,Xã Tân Phú,Xã,825,,2025-06-30,,,deferred-historical,,
w-8071531-base,28696,Xã Phú Thạnh,Xã,825,,2025-06-30,,,deferred-historical,,
w-8071533-base,28699,Xã Tân Thạnh,Xã,825,,2025-06-30,,,deferred-historical,,
w-8071701-base,28702,Thị trấn Tân Hòa,Thị trấn,824,,2025-06-30,,,deferred-historical,,
w-8071702-base,28705,Xã Tăng Hoà,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071703-base,28708,Xã Bình Đông,Xã,816,,2025-06-30,,,deferred-historical,,
w-8071705-base,28711,Xã Tân Phước,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071707-base,28714,Xã Gia Thuận,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071709-base,28717,Xã Bình Xuân,Xã,816,,2025-06-30,,,deferred-historical,,
w-8071711-base,28720,Thị trấn Vàm Láng,Thị trấn,824,,2025-06-30,,,deferred-historical,,
w-8071713-base,28723,Xã Tân Tây,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071715-base,28726,Xã Kiểng Phước,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071717-base,28729,Xã Tân Trung,Xã,816,,2025-06-30,,,deferred-historical,,
w-8071719-base,28732,Xã Tân Đông,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071721-base,28735,Xã Bình Ân,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071723-base,28738,Xã Tân Điền,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071725-base,28741,Xã Bình Nghị,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071727-base,28744,Xã Phước Trung,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071729-base,28747,Xã Tân Thành,Xã,824,,2025-06-30,,,deferred-historical,,
w-8071731-base,28750,Xã Phú Đông,Xã,825,,2025-06-30,,,deferred-historical,,
w-8071733-base,28753,Xã Phú Tân,Xã,825,,2025-06-30,,,deferred-historical,,
w-8090101-base,29548,Phường 1,Phường,855,,2024-10-31,,,deferred-historical,,
w-8090103-base,29551,Phường 1,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090105-base,29557,Phường 3,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090107-base,29554,Phường 4,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090109-base,29545,Phường 5,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090111-base,29560,Phường 8,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090113-base,29542,Phường 9,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090115-base,29572,Phường Trường An,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090117-base,29563,Phường Tân Ngãi,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090119-base,29566,Phường Tân Hòa,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090121-base,29569,Phường Tân Hội,Phường,855,,2025-06-30,,,deferred-historical,,
w-8090301-base,29575,Thị trấn Long Hồ,Thị trấn,857,,2024-10-31,,,deferred-historical,,
w-8090303-base,29578,Xã Đồng Phú,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090305-base,29584,Xã Hòa Ninh,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090307-base,29581,Xã Bình Hòa Phước,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090309-base,29587,Xã An Bình,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090311-base,29590,Xã Thanh Đức,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090313-base,29593,Xã Tân Hạnh,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090315-base,29599,Xã Long Phước,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090317-base,29596,Xã Phước Hậu,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090319-base,29605,Xã Lộc Hòa,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090321-base,29602,Thị trấn Long Hồ,Thị trấn,857,,2025-06-30,,,deferred-historical,,
w-8090323-base,29614,Xã Thạnh Quới,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090325-base,29611,Xã Phú Quới,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090327-base,29617,Xã Hòa Phú,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090329-base,29608,Xã Long An,Xã,857,,2025-06-30,,,deferred-historical,,
w-8090501-base,29620,Thị trấn Cái Nhum,Thị trấn,858,,2020-01-31,,,deferred-historical,,
w-8090503-base,29623,Xã Mỹ An,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090505-base,29635,Xã Long Mỹ,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090507-base,29638,Xã Hòa Tịnh,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090509-base,29644,Xã Bình Phước,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090511-base,29632,Xã Nhơn Phú,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090513-base,29626,Xã Mỹ Phước,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090515-base,29641,Thị trấn Cái Nhum,Thị trấn,858,,2025-06-30,,,deferred-historical,,
w-8090517-base,29629,Xã An Phước,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090519-base,29647,Xã Chánh An,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090521-base,29653,Xã Tân Long,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090523-base,29650,Xã Tân An Hội,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090525-base,29656,Xã Tân Long Hội,Xã,858,,2025-06-30,,,deferred-historical,,
w-8090701-base,29770,Phường Cái Vồn,Phường,861,,2025-06-30,,,deferred-historical,,
w-8090703-base,29788,Xã Nguyễn Văn Thảnh,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090705-base,29776,Xã Tân Thành,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090707-base,29779,Xã Thành Trung,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090709-base,29773,Xã Tân Hưng,Xã,863,,2024-10-31,,,deferred-historical,,
w-8090711-base,29794,Xã Mỹ Thuận,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090713-base,29806,Xã Thuận An,Xã,861,,2025-06-30,,,deferred-historical,,
w-8090715-base,29809,Xã Đông Thạnh,Xã,861,,2025-06-30,,,deferred-historical,,
w-8090717-base,29791,Xã Thành Lợi,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090719-base,29812,Xã Đông Bình,Xã,861,,2025-06-30,,,deferred-historical,,
w-8090721-base,29785,Xã Tân Lược,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090723-base,29782,Xã Tân An Thạnh,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090725-base,29800,Thị trấn Tân Quới,Thị trấn,863,,2025-06-30,,,deferred-historical,,
w-8090727-base,29803,Xã Tân Quới,Xã,863,,2020-01-31,,,deferred-historical,,
w-8090729-base,29797,Xã Tân Bình,Xã,863,,2025-06-30,,,deferred-historical,,
w-8090731-base,29818,Xã Đông Thành,Xã,861,,2025-06-30,,,deferred-historical,,
w-8090733-base,29815,Xã Mỹ Hòa,Xã,861,,2025-06-30,,,deferred-historical,,
w-8090901-base,29719,Thị trấn Tam Bình,Thị trấn,860,,2025-06-30,,,deferred-historical,,
w-8090903-base,29731,Xã Hòa Thạnh,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090905-base,29722,Xã Tân Lộc,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090907-base,29743,Xã Hòa Hiệp,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090909-base,29728,Xã Hậu Lộc,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090911-base,29734,Xã Hoà Lộc,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090913-base,29737,Xã Phú Lộc,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090915-base,29746,Xã Mỹ Lộc,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090917-base,29725,Xã Phú Thịnh,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090919-base,29740,Xã Song Phú,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090921-base,29755,Xã Mỹ Thạnh Trung,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090923-base,29758,Xã Tường Lộc,Xã,860,,2024-10-31,,,deferred-historical,,
w-8090925-base,29749,Xã Tân Phú,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090927-base,29752,Xã Long Phú,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090929-base,29761,Xã Loan Mỹ,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090931-base,29764,Xã Ngãi Tứ,Xã,860,,2025-06-30,,,deferred-historical,,
w-8090933-base,29767,Xã Bình Ninh,Xã,860,,2025-06-30,,,deferred-historical,,
w-8091101-base,29821,Thị trấn Trà Ôn,Thị trấn,862,,2025-06-30,,,deferred-historical,,
w-8091103-base,29824,Xã Xuân Hiệp,Xã,862,,2025-06-30,,,deferred-historical,,
w-8091105-base,29830,Xã Hòa Bình,Xã,862,,2025-06-30,,,deferred-historical,,
